year,municipality,remu,serv,d_goods,total_expenses
2009,MUNICIPALIDAD DE DOTA,60002070.239999995,44322230.05,150398044.85,286398112.89
2009,MUNICIPALIDAD DE EL GUARCO,283226109.68000007,142576044.6,293366163.39,960423289.82
2009,MUNICIPALIDAD DE ESCAZU,2512386364.7099996,948462975.47,1473040799.0699997,6618209112.46
2009,MUNICIPALIDAD DE ESPARZA,614938112.3200003,174329964.20000002,313509888.99,1417528471.4800005
2009,MUNICIPALIDAD DE FLORES,300831819.35,267062522.18,390369440.4199999,1197545408.54
2009,MUNICIPALIDAD DE GARABITO,1042761638.6899996,533437468.0300001,192583249.47,2586604729.8499994
2009,MUNICIPALIDAD DE GOICOECHEA,1636041903.34,1008219324.43,380913252.92999995,3979092643.04
2009,MUNICIPALIDAD DE GOLFITO,653271209.8300002,495041957.25,1071591211.33,2580051622.3
2009,MUNICIPALIDAD DE GRECIA,935591480.24,633286847.8199999,305798966.15999997,2557367233.7099996
2009,MUNICIPALIDAD DE GUACIMO,312083214.51,172238823.43,71301352.17999999,942591543.3199999
2009,MUNICIPALIDAD DE GUATUSO,81779581.23,68058661.28,128268962.0,368341974.21999997
2009,MUNICIPALIDAD DE HEREDIA,2043148484.4100008,1259282857.54,2354800327.39,7194098951.600001
2009,MUNICIPALIDAD DE HOJANCHA,194958250.5,97389476.52,59731623.15,585001765.0699998
2009,MUNICIPALIDAD DE JIMENEZ,129348158.0,113921627.74000001,17402922.57,479600065.31
2009,MUNICIPALIDAD DE LA CRUZ GUANACASTE,378079747.6500001,209510838.13,352110149.0,1246315282.74
2009,MUNICIPALIDAD DE LA UNION,1424597515.2700007,499525868.8499999,784756468.0599998,3778375535.05
2009,MUNICIPALIDAD DE LEON CORTES,37143550.010000005,6538771.860000001,3179741.8,62323258.21000001
2009,MUNICIPALIDAD DE LIBERIA,1189664389.0800006,314615292.63,757281895.33,2993946620.180001
2009,MUNICIPALIDAD DE LIMON,1704057048.660001,666985159.2099999,70760707.2,2927027332.810001
2009,MUNICIPALIDAD DE LOS CHILES,132251676.86000001,156694384.97,288879643.03,756856930.96
2009,MUNICIPALIDAD DE MATINA,464865039.1899998,427523087.62,718635075.1,2053526943.2899997
2009,MUNICIPALIDAD DE MONTES DE OCA,1892017021.7199998,328458636.85,622684464.54,3431290035.04
2009,MUNICIPALIDAD DE MONTES DE ORO,237739476.50000003,105300652.84,130380661.06,774914745.5499998
2009,MUNICIPALIDAD DE MORA,386662184.4000003,165935780.76,318222817.68,1418252317.6800003
2009,MUNICIPALIDAD DE MORAVIA,1135770317.8100002,287892849.85,544302469.75,2411445823.7200003
2009,MUNICIPALIDAD DE NANDAYURE,270647659.2699999,230148814.09000003,218087957.76999998,1183422980.59
2009,MUNICIPALIDAD DE NARANJO,364717225.88000005,176960088.13,68864593.66000001,851412197.19
2009,MUNICIPALIDAD DE NICOYA,713799385.5000001,333989433.33000004,814591271.59,2296259587.4500003
2009,MUNICIPALIDAD DE OREAMUNO,475901374.70000005,154207406.90000004,177211621.07,1118021224.3600001
2009,MUNICIPALIDAD DE OROTINA,452585101.0100001,183559199.44,200486287.55,1081267707.5
2009,MUNICIPALIDAD DE OSA,594222225.27,690154634.53,949803402.2800001,3001107239.0200005
2009,MUNICIPALIDAD DE PALMARES,357594127.99,367174420.47,243840822.54,1192299080.04
2009,MUNICIPALIDAD DE PARAISO,651282886.2600003,266569834.37000003,389421638.34999996,1727154221.5000005
2009,MUNICIPALIDAD DE PARRITA,438314078.29000014,280424363.85,13594069.82,1168264548.8600004
2009,MUNICIPALIDAD DE PEREZ ZELEDON,1636002645.4700007,537266992.43,702858514.84,4006249354.790001
2009,MUNICIPALIDAD DE POAS,362010791.91,198606341.66000003,283225715.38,1122948030.8200002
2009,MUNICIPALIDAD DE POCOCI,1319016662.4600003,397381763.4799999,431360735.3799999,3457883993.3599997
2009,MUNICIPALIDAD DE PUNTARENAS,2024171274.0100002,638389766.4500002,676023752.4100001,4574371352.130001
2009,MUNICIPALIDAD DE PURISCAL,362819874.4699999,92426147.71,86438333.78999999,792610590.29
2009,MUNICIPALIDAD DE QUEPOS,742140321.0999997,405637529.29,661989619.3199998,2174895273.089999
2009,MUNICIPALIDAD DE SAN CARLOS,1861118367.9299998,681692290.15,1573454929.5800004,5451402568.01
2009,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,374749625.33000004,108360931.44,210202488.81,840353074.8399999
2009,MUNICIPALIDAD DE SAN JOSE,18556741522.39001,4890149747.460002,3614821832.7800007,35150575905.54001
2009,MUNICIPALIDAD DE SAN MATEO,143582728.47000003,37744448.35,152786029.76000002,460052685.2700001
2009,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,331256982.28000003,511024116.43999994,75426284.62,1122419109.58
2009,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,435782087.6,355879067.89,123291635.53999999,1236810752.1299999
2009,MUNICIPALIDAD DE SAN RAMON,1107539045.71,222802574.25,90775664.92,2377727422.4000006
2009,MUNICIPALIDAD DE SANTA ANA,1564968564.6000009,695105429.27,1812016206.18,5375785122.4400015
2009,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,309525383.47,376399161.28999996,60507944.33,947316703.47
2009,MUNICIPALIDAD DE SANTA CRUZ,1705263086.249998,830814950.2299998,1198558279.09,4582031165.119998
2009,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,753347025.86,309452820.51,286725943.32,1904985566.1099997
2009,MUNICIPALIDAD DE SARAPIQUI,435215379.1899999,368070707.29,931743540.7900001,2236516958.5099998
2009,MUNICIPALIDAD DE SARCHI,275848232.89,107569837.03,251064622.05,887181175.7299999
2009,MUNICIPALIDAD DE SIQUIRRES,570423492.86,340217810.59000003,743799957.4300001,2197408986.8500004
2009,MUNICIPALIDAD DE TALAMANCA,318326548.65999997,156879708.92000002,193324417.46,962833340.87
2009,MUNICIPALIDAD DE TARRAZU,205815446.07000005,88384495.27000001,303634226.61,729536049.9000001
2009,MUNICIPALIDAD DE TIBAS,1291696897.1999993,504141529.40999997,753680678.69,3106049473.379999
2009,MUNICIPALIDAD DE TILARAN,432203151.1700001,120949477.08000001,66798966.05,1009414671.33
2009,MUNICIPALIDAD DE TURRIALBA,919030932.8299998,107485315.5,173502760.23,1878518007.8299997
2009,MUNICIPALIDAD DE TURRUBARES,77635968.42999998,19792195.970000003,11112944.78,142414718.49
2009,MUNICIPALIDAD DE UPALA,393834636.25,141830465.82,1049393082.7400001,1956576760.0100002
2009,MUNICIPALIDAD DE VASQUEZ DE CORONADO,926137871.5699998,249960813.02999997,265591710.25,1919219309.3199997
2009,MUNICIPALIDAD DE ZARCERO,208453918.67000002,54188261.44,251812387.23,704705978.31
2010,MUNICIPALIDAD DE ABANGARES,446759269.9700004,164901220.81,449623361.26,1387518680.9500003
2010,MUNICIPALIDAD DE ACOSTA,203524221.00999993,57611872.42,93088087.06,586369346.37
2010,MUNICIPALIDAD DE ALAJUELA,4275740147.500002,3652649889.7799997,1829149203.65,12645434626.460001
2010,MUNICIPALIDAD DE ALAJUELITA,494556985.4599998,196911090.33999997,233045946.28,1097704089.2099996
2010,MUNICIPALIDAD DE ALVARADO DE PACAYAS,176452941.29999998,40548011.39,49160510.339999996,465720677.14
2010,MUNICIPALIDAD DE ASERRI,637158476.8299999,189300234.83999997,125843245.7,1358053347.11
2010,MUNICIPALIDAD DE ATENAS,379620216.6199999,112587789.07999998,34266477.919999994,793274188.8799999
2010,MUNICIPALIDAD DE BAGACES,501510844.2700003,261213428.96999997,85439725.8,1184462615.6500003
2010,MUNICIPALIDAD DE BARVA,516771484.90999997,381398159.94,209929101.12,1450211893.8
2010,MUNICIPALIDAD DE BELEN,1356170719.2899995,1401473227.8400002,991590039.9099998,4797720295.98
2010,MUNICIPALIDAD DE BUENOS AIRES,398974082.0500001,197593150.82,703941055.5799999,1858890898.7
2010,MUNICIPALIDAD DE CARRILLO GUANACASTE,1244216815.1899996,706908193.1000001,1325900499.7400002,3938704857.92
2010,MUNICIPALIDAD DE CARTAGO,4006781223.369998,2671615102.799999,1919605217.4300003,10996903699.639996
2010,MUNICIPALIDAD DE CAÑAS,627685063.87,211447922.51999998,217552407.70999998,1388260598.8799999
2010,MUNICIPALIDAD DE CORREDORES,716546725.7799999,208798397.35000002,411721533.54,1813546754.23
2010,MUNICIPALIDAD DE COTO BRUS,344765919.91999996,529812458.91,74635833.91,1544830440.0299997
2010,MUNICIPALIDAD DE CURRIDABAT,1923344864.3600001,632236299.0499997,112455202.92,3443544700.77
2010,MUNICIPALIDAD DE DESAMPARADOS,2490154876.9799995,1106116572.81,362259022.37,5899515667.569999
2010,MUNICIPALIDAD DE DOTA,95133053.91,53803528.510000005,190794433.97,401191035.46000004
2010,MUNICIPALIDAD DE EL GUARCO,280950585.48,168093673.28000003,160524883.54,928222988.0099999
2010,MUNICIPALIDAD DE ESCAZU,3190053721.6199994,950178212.2200003,541646825.61,5731871419.63
2010,MUNICIPALIDAD DE ESPARZA,694543337.7900007,183123746.31,166662690.11,1496220311.0900006
2010,MUNICIPALIDAD DE FLORES,350947662.6300001,260640853.35000002,681357400.11,1456710799.21
2010,MUNICIPALIDAD DE GARABITO,1251834322.9100003,317028073.89,90162320.62,2316208258.5000005
2010,MUNICIPALIDAD DE GOICOECHEA,1873483768.9299998,1136072710.4399998,443451908.6,4535712759.5
2010,MUNICIPALIDAD DE GOLFITO,592742589.3800001,487304915.99999994,390806161.17999995,1830916221.3000004
2010,MUNICIPALIDAD DE GRECIA,1086609166.26,653825745.8399999,614681417.3999999,3178056138.85
2010,MUNICIPALIDAD DE GUACIMO,359272876.25999993,200341023.99,34359690.11,980904052.0099999
2010,MUNICIPALIDAD DE GUATUSO,131034166.39999999,139384657.0,176287189.2,600132740.31
2010,MUNICIPALIDAD DE HEREDIA,2253203521.540001,1551849482.67,4561523796.01,10310121900.26
2010,MUNICIPALIDAD DE HOJANCHA,198001813.0,168567245.71000004,13524318.84,504955617.04
2010,MUNICIPALIDAD DE JIMENEZ,172751639.5,101200707.92,4758380.32,487734506.91
2010,MUNICIPALIDAD DE LA CRUZ GUANACASTE,599076058.4000001,230734005.89,922570371.4000001,2330590438.32
2010,MUNICIPALIDAD DE LA UNION,1727323945.0400002,720312410.3299999,888903604.0899999,4308338100.94
2010,MUNICIPALIDAD DE LEON CORTES,142474876.81,47413476.89000001,364604563.07,578475209.32
2010,MUNICIPALIDAD DE LIBERIA,1064463930.9099998,434232422.19000006,392832892.68,2834315670.2499995
2010,MUNICIPALIDAD DE LIMON,2102523654.85,604161007.13,503201574.8999999,3914753595.3600006
2010,MUNICIPALIDAD DE LOS CHILES,197090824.79999995,168911699.84,282278723.08000004,888362244.0700002
2010,MUNICIPALIDAD DE MATINA,525599184.38,458269961.44000006,229181159.9,1634115346.3400002
2010,MUNICIPALIDAD DE MONTES DE OCA,2038556091.4600005,369084863.53000003,353816080.6,3495937378.8
2010,MUNICIPALIDAD DE MONTES DE ORO,244422061.07000008,148069689.51000002,22753003.28,726105039.1400002
2010,MUNICIPALIDAD DE MORA,452808643.14000034,201501107.22,253875838.14,1252328755.7800004
2010,MUNICIPALIDAD DE MORAVIA,1269431691.3999999,301946141.0600001,145761111.74,2191396226.53
2010,MUNICIPALIDAD DE NANDAYURE,312346767.72999996,196646955.63,145471296.44,918672570.4300001
2010,MUNICIPALIDAD DE NARANJO,685307826.6099999,230257834.47,183164878.45,1484118179.8500001
2010,MUNICIPALIDAD DE NICOYA,808608661.94,253553042.52999997,292450421.99,1731758871.16
2010,MUNICIPALIDAD DE OREAMUNO,515746695.51999986,181803793.91,272256256.07,1277418719.85
2010,MUNICIPALIDAD DE OROTINA,536171037.3499999,234833474.36,264437759.62,1240442321.1200001
2010,MUNICIPALIDAD DE OSA,745639238.5499996,611803264.8699999,386306202.63,2251220773.1499996
2010,MUNICIPALIDAD DE PALMARES,420879559.0700001,470659147.04,172308803.2,1308061603.15
2010,MUNICIPALIDAD DE PARAISO,749720513.46,589333677.28,309904465.96,2181265548.0000005
2010,MUNICIPALIDAD DE PARRITA,192353875.92999998,127875805.41,8793454.23,417229766.89
2010,MUNICIPALIDAD DE PEREZ ZELEDON,1803570953.48,530645331.92999995,714070847.85,4217053884.2
2010,MUNICIPALIDAD DE POAS,420356199.0,240009865.57999998,113743090.31,1031365350.3099998
2010,MUNICIPALIDAD DE POCOCI,1438104417.6099987,338653186.02,303123891.42,3029527519.9399996
2010,MUNICIPALIDAD DE PUNTARENAS,2303414132.840001,522744833.6999999,676627586.0,4837027144.090002
2010,MUNICIPALIDAD DE PURISCAL,408759170.29999983,82851938.63999999,92085522.84,746591635.2799997
2010,MUNICIPALIDAD DE QUEPOS,901268997.7799997,469347716.0400001,308192715.28,2048897752.7299998
2010,MUNICIPALIDAD DE SAN CARLOS,2087198285.6399984,790720430.3700001,2457424639.6700006,6709208820.049998
2010,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,401990643.58,153897650.20999998,204567225.0,908517344.8499999
2010,MUNICIPALIDAD DE SAN JOSE,20580021245.030006,5343954952.830001,3558991750.3599997,38298174966.18001
2010,MUNICIPALIDAD DE SAN MATEO,179362468.14000013,58697303.47,131373438.1,510667655.58000016
2010,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,434783762.2199999,529868218.97999996,21990606.0,1250967865.79
2010,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,543326071.1099999,368116737.98,308645810.51,1517852599.07
2010,MUNICIPALIDAD DE SAN RAMON,1303287164.7199988,228874800.44999993,139672233.67000002,2745156154.279999
2010,MUNICIPALIDAD DE SANTA ANA,1739539452.369999,735680134.58,758400766.8,4738405986.049999
2010,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,334126720.30999994,438514978.84,60386805.07,1035756734.7699999
2010,MUNICIPALIDAD DE SANTA CRUZ,1884360025.35,1027409603.34,1141738221.5900002,5272443586.559999
2010,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,864696154.6399999,434247433.75,330532395.64000005,2184420417.15
2010,MUNICIPALIDAD DE SARAPIQUI,480421456.85000014,298965810.93999994,536826507.95,1807637409.51
2010,MUNICIPALIDAD DE SARCHI,347177334.93999994,107402190.16,149160714.67000002,911062671.22
2010,MUNICIPALIDAD DE SIQUIRRES,691406716.62,301287859.32000005,95610341.85000001,1556010460.1899998
2010,MUNICIPALIDAD DE TALAMANCA,0.0,0.0,0.0,0.0
2010,MUNICIPALIDAD DE TARRAZU,246211131.87999994,104354398.88999999,463156666.83000004,1052230933.8999999
2010,MUNICIPALIDAD DE TIBAS,1648929951.7199998,497292677.94000006,670979519.95,3662911550.5200005
2010,MUNICIPALIDAD DE TILARAN,442579794.1399999,97588521.64000002,173054755.83,1067154996.35
2010,MUNICIPALIDAD DE TURRIALBA,1003912691.8799996,126805011.65,80199202.97,2060739703.1299996
2010,MUNICIPALIDAD DE TURRUBARES,124266922.32000002,72175836.22,54111909.47,302508424.59000003
2010,MUNICIPALIDAD DE UPALA,306654376.96999997,154486129.06,456434817.95,1284776663.14
2010,MUNICIPALIDAD DE VASQUEZ DE CORONADO,1175409057.1900005,293202986.59,612863373.28,2518400686.4200006
2010,MUNICIPALIDAD DE ZARCERO,245217858.42000002,67011797.55,88353433.72999999,736074106.81
2011,MUNICIPALIDAD DE ABANGARES,596226889.9900002,173033776.09,504475371.9,1613662394.5200002
2011,MUNICIPALIDAD DE ACOSTA,246814558.20000017,55536169.47,139172487.62,607412268.2200001
2011,MUNICIPALIDAD DE ALAJUELA,4907169290.809999,3545708632.7799997,2653783990.8300004,14936070845.660002
2011,MUNICIPALIDAD DE ALAJUELITA,549653601.0,222753708.5,366513793.84999996,1287518823.57
2011,MUNICIPALIDAD DE ALVARADO DE PACAYAS,218179510.35000002,55520254.92,30151673.450000003,472623241.44000006
2011,MUNICIPALIDAD DE ASERRI,731435640.5900004,159005545.60000002,20442810.68,1217366538.3300004
2011,MUNICIPALIDAD DE ATENAS,449036780.3700001,115082368.33,72951555.55,837211498.3500001
2011,MUNICIPALIDAD DE BAGACES,546023382.5800004,184653502.01000005,106645634.99000001,1142614224.3300004
2011,MUNICIPALIDAD DE BARVA,570062708.2100005,356707741.32000005,94613968.15000002,1379421415.3000007
2011,MUNICIPALIDAD DE BELEN,1655998339.8199997,1331955040.9899998,661831515.9100001,4645158673.54
2011,MUNICIPALIDAD DE BUENOS AIRES,436922466.91999996,190187872.73999998,950494131.4,2112693098.69
2011,MUNICIPALIDAD DE CARRILLO GUANACASTE,1392720798.2399998,750297805.9799999,2242636705.16,5353077935.11
2011,MUNICIPALIDAD DE CARTAGO,4526623693.469999,2332621106.81,1147956955.7200003,11378804132.970003
2011,MUNICIPALIDAD DE CAÑAS,723058951.7900001,278502126.43999994,221655038.07,1617005442.6399999
2011,MUNICIPALIDAD DE CORREDORES,789478652.0800003,169375836.79000002,421735718.19,1938327308.7100003
2011,MUNICIPALIDAD DE COTO BRUS,406816961.49,261980526.14000002,487675414.74,1556411481.8300002
2011,MUNICIPALIDAD DE CURRIDABAT,2294980386.450001,895820593.6399997,725291067.42,4671193677.27
2011,MUNICIPALIDAD DE DESAMPARADOS,2806555629.3999987,1061015366.7399999,73645574.9,5541289870.099998
2011,MUNICIPALIDAD DE DOTA,118392640.07000001,68369634.07999998,142371588.99000004,380119738.73
2011,MUNICIPALIDAD DE EL GUARCO,336469868.88,286011379.82,394070254.08,1450496369.3100002
2011,MUNICIPALIDAD DE ESCAZU,3515433592.3799987,1146703611.4399998,822064960.94,7039278614.009999
2011,MUNICIPALIDAD DE ESPARZA,880255695.5099999,186948095.52000004,244217831.96000004,1742565124.4599998
2011,MUNICIPALIDAD DE FLORES,445010890.9400003,298288929.6,211617684.37,1144056598.7200003
2011,MUNICIPALIDAD DE GARABITO,1466322999.3400004,286762729.05,131308474.89999999,2651489786.0800004
2011,MUNICIPALIDAD DE GOICOECHEA,2003559600.9399996,1309283269.5900002,648069706.2800001,5114616867.69
2011,MUNICIPALIDAD DE GOLFITO,781193460.8099997,382473064.65000004,351447149.47,1822424800.7899997
2011,MUNICIPALIDAD DE GRECIA,1362121497.14,857088360.6400001,609357306.5,3781385702.07
2011,MUNICIPALIDAD DE GUACIMO,399476297.03,221686389.17999995,42983721.730000004,1086029277.55
2011,MUNICIPALIDAD DE GUATUSO,171714157.0,105690799.72,161806293.0,652889603.23
2011,MUNICIPALIDAD DE HEREDIA,2437981041.8100004,1775253131.25,2357398302.36,8225567123.82
2011,MUNICIPALIDAD DE HOJANCHA,218345710.0,140632914.37,3548046.3,476499154.44000006
2011,MUNICIPALIDAD DE JIMENEZ,191138094.99,110246271.10000001,34865607.93,614696668.65
2011,MUNICIPALIDAD DE LA CRUZ GUANACASTE,740586763.7299992,294989120.8799999,204002572.51999998,1814788004.8599987
2011,MUNICIPALIDAD DE LA UNION,2283835157.55,874517457.88,839213094.0799998,4991999525.09
2011,MUNICIPALIDAD DE LEON CORTES,173963042.28999987,41086112.92,197372670.77999994,476875272.4099998
2011,MUNICIPALIDAD DE LIBERIA,1572261058.8700004,339279769.68000007,309602115.58,2906422595.4
2011,MUNICIPALIDAD DE LIMON,2403934972.9799995,733761736.1499997,249880480.06,4467905403.179999
2011,MUNICIPALIDAD DE LOS CHILES,250715739.12999988,101169982.78999999,631094561.3699999,1255705681.0499997
2011,MUNICIPALIDAD DE MATINA,583204888.9000001,141662898.69,166139270.7,1429297286.13
2011,MUNICIPALIDAD DE MONTES DE OCA,2133708513.1000004,480690278.3299999,340812598.40000004,3775773312.0100007
2011,MUNICIPALIDAD DE MONTES DE ORO,312973316.4800001,129275669.66999999,84955489.00000001,808484669.9000002
2011,MUNICIPALIDAD DE MORA,556087850.7599999,221934012.70999998,352224045.09999996,1525348666.9099996
2011,MUNICIPALIDAD DE MORAVIA,1434788470.4200006,337317894.76000005,78098175.93,2454071279.040001
2011,MUNICIPALIDAD DE NANDAYURE,357740956.7900003,199361959.94,97745150.28,1033906097.7200001
2011,MUNICIPALIDAD DE NARANJO,757311066.3199999,245285917.29,35322446.31999999,1361116496.6699996
2011,MUNICIPALIDAD DE NICOYA,1001502789.5900002,322751398.28,712068502.7200003,2543712714.1099997
2011,MUNICIPALIDAD DE OREAMUNO,606504294.4599998,192692518.23999998,108028407.99000001,1141736783.79
2011,MUNICIPALIDAD DE OROTINA,656263626.29,251782211.24,369252119.70000005,1631475904.11
2011,MUNICIPALIDAD DE OSA,868152382.3600003,512538409.3399999,213787817.1,2159750336.01
2011,MUNICIPALIDAD DE PALMARES,466339881.8600003,427610648.85,84413912.27,1285442691.1300004
2011,MUNICIPALIDAD DE PARAISO,887024774.5400002,354883801.8600001,370340623.23,2172996505.51
2011,MUNICIPALIDAD DE PARRITA,697136007.5299999,211104680.52999997,31725483.13,1334782658.3
2011,MUNICIPALIDAD DE PEREZ ZELEDON,1891074586.1200001,487547076.76,281074897.67999995,3782936065.1499996
2011,MUNICIPALIDAD DE POAS,474267020.9,276846865.79999995,97897496.17999999,1157708590.26
2011,MUNICIPALIDAD DE POCOCI,1508884210.3200002,535018637.88,745275913.93,4193320096.8700004
2011,MUNICIPALIDAD DE PUNTARENAS,2540791583.7500005,347693175.37,62214022.59,4170914039.8100004
2011,MUNICIPALIDAD DE PURISCAL,483161867.64,97560278.78,238643656.62999997,1015887923.8799999
2011,MUNICIPALIDAD DE QUEPOS,1211721981.7900004,474956862.1,186093579.45,2215234139.5200005
2011,MUNICIPALIDAD DE SAN CARLOS,2478947171.2,1105469777.8300002,2985156613.0800004,8533982079.500001
2011,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,445235737.8299999,131785531.85,171379863.04000002,926147858.7800001
2011,MUNICIPALIDAD DE SAN JOSE,23356104816.25998,5870283541.309999,3455643383.620001,42691521340.879974
2011,MUNICIPALIDAD DE SAN MATEO,194276321.15999997,64248428.599999994,149730312.66,487116351.6399999
2011,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,568871877.7800004,500809859.84999996,63125675.64,1507387127.8200004
2011,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,643278742.0000001,428168179.26,330407878.57,1847441259.26
2011,MUNICIPALIDAD DE SAN RAMON,1522047223.13,274054160.6699999,482238182.51,3329650903.8900003
2011,MUNICIPALIDAD DE SANTA ANA,1881877680.4999998,801507556.3799999,711818759.86,4972020743.41
2011,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,363766091.3399999,363320775.89,23002178.160000004,855619876.5999998
2011,MUNICIPALIDAD DE SANTA CRUZ,2150563412.3800006,780005982.0999998,472441115.90000004,5870586035.27
2011,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,1052571755.1299999,480308482.32,308267438.69,2432727079.31
2011,MUNICIPALIDAD DE SARAPIQUI,559286823.2599999,373889148.03999996,562553926.68,2051495462.0399997
2011,MUNICIPALIDAD DE SARCHI,465764987.2099998,120933461.58000001,168515605.32,1045682993.0199999
2011,MUNICIPALIDAD DE SIQUIRRES,798041200.74,315928815.62,79262329.72,1585475660.15
2011,MUNICIPALIDAD DE TALAMANCA,569645772.4099996,158863593.56,104917901.59,1197224377.1299996
2011,MUNICIPALIDAD DE TARRAZU,307166243.66999996,52149984.95,118333898.44,674891646.4599999
2011,MUNICIPALIDAD DE TIBAS,1869316547.6000009,867837605.82,906858527.9300001,4222106515.7300014
2011,MUNICIPALIDAD DE TILARAN,501221989.08000004,127429893.09000002,136182968.22,1208769804.5100002
2011,MUNICIPALIDAD DE TURRIALBA,1262096945.26,190653489.32999998,112338503.22999999,2373661954.58
2011,MUNICIPALIDAD DE TURRUBARES,182485985.2,163998356.75,481959900.28,1098096884.96
2011,MUNICIPALIDAD DE UPALA,429834517.7600001,362633875.81,268898430.73,1468748166.2400002
2011,MUNICIPALIDAD DE VASQUEZ DE CORONADO,1272449451.0100002,295180017.08,150683072.35999998,2298377014.21
2011,MUNICIPALIDAD DE ZARCERO,301333260.48,72775571.23,38723658.4,710012385.6599998
2012,MUNICIPALIDAD DE ABANGARES,704876222.8600004,155116319.3,82469390.92,1271322246.7800004
2012,MUNICIPALIDAD DE ACOSTA,325392178.9800001,66147515.35,361504456.25,1006867993.17
2012,MUNICIPALIDAD DE ALAJUELA,5426364657.260001,4020700946.23,2803352772.5900006,17742594400.140003
2012,MUNICIPALIDAD DE ALAJUELITA,613517083.53,251677922.66000003,194979742.64,1250276015.31
2012,MUNICIPALIDAD DE ALVARADO DE PACAYAS,245599613.71000004,99855687.56,39426785.95,649906792.6700002
2012,MUNICIPALIDAD DE ASERRI,742504443.3700004,270150161.39,42965633.580000006,1462887670.6700003
2012,MUNICIPALIDAD DE ATENAS,497598587.67,102889516.59,188891508.15,1032461470.7499999
2012,MUNICIPALIDAD DE BAGACES,566214756.1600001,209796338.06,98744716.75999999,1277133718.3700004
2012,MUNICIPALIDAD DE BARVA,555581801.55,371374944.7,144515773.94,1431560220.01
2012,MUNICIPALIDAD DE BELEN,1829659858.79,1383573789.74,655323810.54,5155252763.539999
2012,MUNICIPALIDAD DE BUENOS AIRES,462261595.0199998,154965195.39999998,904953488.0199999,1952325299.5799994
2012,MUNICIPALIDAD DE CARRILLO GUANACASTE,1568191151.55,590452554.5500001,692475445.6600001,4021642350.28
2012,MUNICIPALIDAD DE CARTAGO,5216614631.750003,2155598197.73,3160949215.26,13545945453.880005
2012,MUNICIPALIDAD DE CAÑAS,799734804.1900002,310020043.73,387724033.99,1928680660.2300003
2012,MUNICIPALIDAD DE CORREDORES,831736315.45,195777958.83,116310549.56,1708955895.7100003
2012,MUNICIPALIDAD DE COTO BRUS,612868899.09,277933486.9,137333797.34,1721308032.6100001
2012,MUNICIPALIDAD DE CURRIDABAT,2636931254.430001,912102142.69,231005555.55999997,4765950186.01
2012,MUNICIPALIDAD DE DESAMPARADOS,2970667628.679999,1203857855.23,776704682.0000001,6153167221.269999
2012,MUNICIPALIDAD DE DOTA,150361033.19,72420705.57,462714390.31000006,739436914.8900001
2012,MUNICIPALIDAD DE EL GUARCO,440811276.8699999,319640752.76,411853791.67,1730849014.04
2012,MUNICIPALIDAD DE ESCAZU,3834144286.82,2359729213.94,4123893186.79,12897408492.6
2012,MUNICIPALIDAD DE ESPARZA,902638927.2800004,253112528.58,369219938.87,2033751563.4400005
2012,MUNICIPALIDAD DE FLORES,486041904.4799999,410427547.91999996,297698111.97,1439796621.9499998
2012,MUNICIPALIDAD DE GARABITO,1597117928.4299994,353421787.25000006,129557231.75,2823265061.0999994
2012,MUNICIPALIDAD DE GOICOECHEA,2153209761.1800013,1261966497.91,156762485.72000003,4655991472.060001
2012,MUNICIPALIDAD DE GOLFITO,782404588.7399999,352040327.5,79323299.44000001,1604367185.1499996
2012,MUNICIPALIDAD DE GRECIA,1638103348.73,912082889.3200002,170806894.27999997,3698128871.34
2012,MUNICIPALIDAD DE GUACIMO,616087415.2399997,308688538.26000005,278267012.6,1786225895.4199998
2012,MUNICIPALIDAD DE GUATUSO,218116302.0,94416789.95,276797135.0,814428543.11
2012,MUNICIPALIDAD DE HEREDIA,2732339216.48,2105008153.0900002,2348234692.24,9294371793.68
2012,MUNICIPALIDAD DE HOJANCHA,222583069.58999997,166090585.94,12858043.66,535170123.18
2012,MUNICIPALIDAD DE JIMENEZ,227943261.93999997,129861485.91000001,78121299.42,746863976.64
2012,MUNICIPALIDAD DE LA CRUZ GUANACASTE,757581142.3600004,243000842.44000006,71429423.59,1520299185.3700006
2012,MUNICIPALIDAD DE LA UNION,2680562490.720001,941011519.2900002,1961142890.17,6747225863.02
2012,MUNICIPALIDAD DE LEON CORTES,177073229.16000003,48134714.730000004,436041027.0700001,710330051.3400002
