year,municipality,remu,serv,d_goods,total_expenses
2006,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,261906339.96000004,235278133.26,75016676.35,87837682676.52
2006,MUNICIPALIDAD DE SAN RAMON,616365689.69,131092371.01000004,43590684.0,88952392299.98001
2006,MUNICIPALIDAD DE SANTA ANA,606021455.9499998,306474659.71,598484299.02,91076794411.42001
2006,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,190598128.75999996,90439145.57,20833622.96,91496877244.49002
2006,MUNICIPALIDAD DE SANTA CRUZ,524488678.3700001,335179220.87,532076576.4499999,93352428039.06003
2006,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,459347767.8199999,183063173.88000003,150055829.44000003,94504748414.25003
2006,MUNICIPALIDAD DE SARAPIQUI,242084625.31999993,198561182.67,146614900.4,95497291905.92003
2006,MUNICIPALIDAD DE SARCHI,146468202.83,47739810.120000005,33790901.23,95835118165.36003
2006,MUNICIPALIDAD DE SIQUIRRES,273403206.40999997,89027458.7,133750511.69999999,96590546302.94003
2006,MUNICIPALIDAD DE TALAMANCA,200328247.0,94354584.46000001,128223962.1,97217773594.13004
2006,MUNICIPALIDAD DE TARRAZU,101435372.54999994,51350857.81999999,48155240.08,97525971768.56003
2006,MUNICIPALIDAD DE TIBAS,671869317.0,130676331.0,34412318.0,98528754275.56003
2006,MUNICIPALIDAD DE TILARAN,210559122.95999995,117337864.11,8062261.05,98982617280.90002
2006,MUNICIPALIDAD DE TURRIALBA,501154534.90000004,228282516.43,79077252.03,100189471059.13002
2006,MUNICIPALIDAD DE TURRUBARES,53370747.980000004,4251661.59,64367550.53,100323192770.44002
2006,MUNICIPALIDAD DE UPALA,168318123.23,25424474.48,197020879.0,100859126258.80002
2006,MUNICIPALIDAD DE VASQUEZ DE CORONADO,598171156.6599998,162101703.95,161535041.38,102139831384.62003
2006,MUNICIPALIDAD DE ZARCERO,95725867.0,28834007.5,10187768.0,102395764056.53003
2007,MUNICIPALIDAD DE ABANGARES,209089602.3499999,244645723.55,60597155.1,664813730.51
2007,MUNICIPALIDAD DE ACOSTA,116199202.25999999,22700477.369999997,65046724.9,990934005.0
2007,MUNICIPALIDAD DE ALAJUELA,2294090041.91,1690217278.15,915766215.2199999,7970063082.490001
2007,MUNICIPALIDAD DE ALAJUELITA,325381844.05,145616222.21999997,191596890.55,8755618368.83
2007,MUNICIPALIDAD DE ALVARADO DE PACAYAS,93718751.20000003,16757758.03,21784750.0,8981101327.71
2007,MUNICIPALIDAD DE ASERRI,358209049.4099997,133030071.60999997,56320365.11,9706712207.009998
2007,MUNICIPALIDAD DE ATENAS,201622056.45,40635809.86,33250742.759999998,10157916630.869999
2007,MUNICIPALIDAD DE BAGACES,186965473.34999985,118788942.26999998,54272220.14,10712652783.329998
2007,MUNICIPALIDAD DE BARVA,303166732.7400001,250553227.34999996,29119618.87,11518837794.689999
2007,MUNICIPALIDAD DE BELEN,834498138.7799995,777782134.3299999,281076536.01000005,14221483430.96
2007,MUNICIPALIDAD DE BUENOS AIRES,209251299.97000003,149462947.22,398106985.21,15129100540.07
2007,MUNICIPALIDAD DE CARRILLO GUANACASTE,410522073.3899999,190639927.40000004,245057088.37,16260745378.11
2007,MUNICIPALIDAD DE CARTAGO,2666977867.92,850630408.55,1365210755.9099998,22701698958.59
2007,MUNICIPALIDAD DE CAÑAS,309645747.6700001,126067493.93,143488360.6,23471707855.47
2007,MUNICIPALIDAD DE CORREDORES,341057943.3799999,97954314.75000001,76183140.74000001,24244135865.33
2007,MUNICIPALIDAD DE COTO BRUS,153701384.0399999,28498244.25,266395205.95,24864274144.81
2007,MUNICIPALIDAD DE CURRIDABAT,975992526.9400002,535117456.2000001,240972985.42000002,27216539824.7
2007,MUNICIPALIDAD DE DESAMPARADOS,1492147213.2099996,655717328.2500001,55825432.45,30110868170.61
2007,MUNICIPALIDAD DE DOTA,48317764.91000001,12579273.25,104718787.32,30309875300.74
2007,MUNICIPALIDAD DE EL GUARCO,229886470.23999998,162046626.52,114470118.22,30970192297.120003
2007,MUNICIPALIDAD DE ESCAZU,1395502299.0600004,592168832.5000001,497672929.90000004,34291361356.670002
2007,MUNICIPALIDAD DE ESPARZA,400754450.15,68680365.29000002,151059842.88,35155700951.700005
2007,MUNICIPALIDAD DE FLORES,184550214.22,216272164.6,47339943.010000005,35756958133.520004
2007,MUNICIPALIDAD DE GARABITO,413730400.4899998,353471012.90000004,431278491.06,37607712230.72
2007,MUNICIPALIDAD DE GOICOECHEA,1303771918.2499998,706055440.4300001,361389073.85999995,40698610089.74
2007,MUNICIPALIDAD DE GOLFITO,318918483.0499999,314105280.42999995,474284788.6499999,42121588197.409996
2007,MUNICIPALIDAD DE GRECIA,648875762.2299999,475025756.16999996,108032485.16999999,43750844050.09
2007,MUNICIPALIDAD DE GUACIMO,200858336.07999995,102058368.07,65522627.989999995,44475356233.619995
2007,MUNICIPALIDAD DE GUATUSO,82413429.05,202156322.0,15093653.0,44873201242.81999
2007,MUNICIPALIDAD DE HEREDIA,1303850346.7799997,1134263197.55,735518710.34,49137021758.59
2007,MUNICIPALIDAD DE HOJANCHA,129147352.4,73824219.89999999,7577457.92,49469810128.369995
2007,MUNICIPALIDAD DE JIMENEZ,84692707.70000003,124618090.97000001,5212000.0,49793071188.6
2007,MUNICIPALIDAD DE LA CRUZ GUANACASTE,198037905.73999995,221009130.16,169062136.0,50603719972.22
2007,MUNICIPALIDAD DE LA UNION,875342952.4600016,224838834.02000004,149279009.89999998,52371375549.3
2007,MUNICIPALIDAD DE LEON CORTES,72580874.46000005,10009751.5,90332217.51999998,52586758953.560005
2007,MUNICIPALIDAD DE LIBERIA,779225567.8000005,206358957.71,263589761.60000005,54424479812.55
2007,MUNICIPALIDAD DE LIMON,1040622077.1999996,849615275.53,176164371.26000002,56948899420.79
2007,MUNICIPALIDAD DE LOS CHILES,120417778.31,196158676.94,45184507.00999999,57415104051.270004
2007,MUNICIPALIDAD DE MATINA,289075816.5800001,231693226.1,147214121.08,58441734204.560005
2007,MUNICIPALIDAD DE MONTES DE OCA,1298917662.3999994,257904802.82000005,240291198.4,60711333626.61001
2007,MUNICIPALIDAD DE MONTES DE ORO,157003448.11999997,69660921.77,50487644.5,61127298262.600006
2007,MUNICIPALIDAD DE MORA,198725931.71000007,204199969.42000002,32341164.48,61851243247.920006
2007,MUNICIPALIDAD DE MORAVIA,680736466.3300004,206578748.51,85829234.38000001,63137833508.490005
2007,MUNICIPALIDAD DE NANDAYURE,165402887.52999997,123705709.84000003,19598337.83,63664872201.600006
2007,MUNICIPALIDAD DE NARANJO,292651704.0699998,86411652.39,71501554.50999999,64385454634.87
2007,MUNICIPALIDAD DE NICOYA,493453639.34999996,85895582.7,286116670.41999996,65462652586.240005
2007,MUNICIPALIDAD DE OREAMUNO,351181857.63999987,106398072.31,38063144.12,66126757247.21001
2007,MUNICIPALIDAD DE OROTINA,295292007.6900001,100876425.58999999,263446754.26,66924292434.76001
2007,MUNICIPALIDAD DE OSA,235671313.97,159509902.88,510824430.19,68088138057.02001
2007,MUNICIPALIDAD DE PALMARES,225225240.8400001,316454782.24,36866292.239999995,68761094219.49
2007,MUNICIPALIDAD DE PARAISO,468426843.4300002,148611752.43,25096391.419999998,69699171404.90001
2007,MUNICIPALIDAD DE PARRITA,228846290.6600001,141714566.63,49516531.08,70397322301.13
2007,MUNICIPALIDAD DE PEREZ ZELEDON,997684078.2999997,381343232.06999993,220478690.31,72642310610.71
2007,MUNICIPALIDAD DE POAS,252528991.76000005,180515348.4,45534845.56,73288281944.79001
2007,MUNICIPALIDAD DE POCOCI,723642167.78,283573216.24,438913686.33000004,75400278632.16
2007,MUNICIPALIDAD DE PUNTARENAS,1477217052.8900008,262201338.71999997,347670411.7,78565162652.11
2007,MUNICIPALIDAD DE PURISCAL,215765401.32000017,82090698.71000001,38577694.55,79009012708.81
2007,MUNICIPALIDAD DE QUEPOS,365670340.22999996,228860518.15,304330390.92,80116763999.39
2007,MUNICIPALIDAD DE SAN CARLOS,1080842155.2999992,511274849.55999994,804720973.0400001,83627547744.61
2007,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,249559760.56,75908991.02000001,37359435.65,84119105169.55
2007,MUNICIPALIDAD DE SAN JOSE,13474951405.449993,3322113210.2,1006700721.5999998,107341465430.62999
2007,MUNICIPALIDAD DE SAN MATEO,78985177.63999999,41344689.58,38877372.25,107586967538.31999
2007,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,226831467.12999985,266348725.38000003,15211188.75,108266097046.93
2007,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,294156749.45000017,254139249.52999997,76128207.56,109092520003.59999
2007,MUNICIPALIDAD DE SAN RAMON,610222894.97,76372857.41000001,29207315.919999998,110121628665.74998
2007,MUNICIPALIDAD DE SANTA ANA,810434092.3499998,455711348.16000015,1032486989.2599999,113276175379.71999
2007,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,223875567.79000023,124533464.02000001,59790794.68,113945932165.29
2007,MUNICIPALIDAD DE SANTA CRUZ,741902236.6399995,750409763.0299999,701435221.9900002,116966896534.37999
2007,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,513921000.2599996,204035950.33,112595764.75,118142549992.51
2007,MUNICIPALIDAD DE SARAPIQUI,264321356.5900001,272345774.78999996,179861808.87000003,119391112352.40999
2007,MUNICIPALIDAD DE SARCHI,169433873.18000013,55108287.02,60369875.029999994,119826210800.10999
2007,MUNICIPALIDAD DE SIQUIRRES,361074011.44,134595582.37,149244489.45999998,120824491472.34999
2007,MUNICIPALIDAD DE TALAMANCA,230733999.43,130066183.33,313510232.3,121742996843.38998
2007,MUNICIPALIDAD DE TARRAZU,102828431.89999993,40534517.86,44735597.89,122023141071.18999
2007,MUNICIPALIDAD DE TIBAS,809787828.63,260465621.56999996,192118923.23,123494434381.54999
2007,MUNICIPALIDAD DE TILARAN,261614566.45,101531782.67999999,47740523.61,124058090912.18999
2007,MUNICIPALIDAD DE TURRIALBA,645047299.4899999,119475961.97999999,136389456.21,125575077778.29999
2007,MUNICIPALIDAD DE TURRUBARES,53999169.99000001,4765896.73,967106.9299999999,125653832368.74998
2007,MUNICIPALIDAD DE UPALA,198803948.88999993,37549315.120000005,144651981.76999998,126181072236.81999
2007,MUNICIPALIDAD DE VASQUEZ DE CORONADO,685256527.7600001,180032056.88,241314870.41,127655606715.01999
2007,MUNICIPALIDAD DE ZARCERO,111274666.46000001,27422737.060000002,109922691.03,128046805910.01
2008,MUNICIPALIDAD DE ABANGARES,238032770.95999995,200604624.02999997,36597616.89,642979598.4599998
2008,MUNICIPALIDAD DE ACOSTA,141590904.20999998,23891637.26,66356648.7,1100034834.3099997
2008,MUNICIPALIDAD DE ALAJUELA,3135678854.510001,2313212486.78,1265196311.88,10768091496.990002
2008,MUNICIPALIDAD DE ALAJUELITA,385216870.9499999,170424281.87,281996244.33000004,11827367635.570002
2008,MUNICIPALIDAD DE ALVARADO DE PACAYAS,106927505.99999999,23531982.87,1671629.8,12074317316.330002
2008,MUNICIPALIDAD DE ASERRI,0.0,0.0,0.0,12074317316.330002
2008,MUNICIPALIDAD DE ATENAS,103794817.81000015,27275282.05,3373325.0,12289398711.360003
2008,MUNICIPALIDAD DE BAGACES,321647233.6599999,187033494.07999998,180022841.88,13350515062.540003
2008,MUNICIPALIDAD DE BARVA,379533878.19000006,245754140.14,220220964.32,14542151733.590002
2008,MUNICIPALIDAD DE BELEN,970196959.1400006,1037491544.55,792231676.78,18571678993.63
2008,MUNICIPALIDAD DE BUENOS AIRES,140312776.92,50462471.31,226415010.36999997,19167588766.61
2008,MUNICIPALIDAD DE CARRILLO GUANACASTE,627463466.2600001,525974467.13000005,1085159195.3500001,22058292480.510002
2008,MUNICIPALIDAD DE CARTAGO,3019407361.629998,1248549192.9500003,2129786186.6799998,30438300284.620003
2008,MUNICIPALIDAD DE CAÑAS,387978107.57999986,227036699.57999998,106860491.19,31600779509.270004
2008,MUNICIPALIDAD DE CORREDORES,435597944.34000003,222360095.95999998,489401825.54999995,33139142867.080006
2008,MUNICIPALIDAD DE COTO BRUS,187956120.45,171460982.79999998,822704653.5899999,34628303262.96001
2008,MUNICIPALIDAD DE CURRIDABAT,1369387987.1899993,527917326.10000014,722364882.1700001,38140669491.44
2008,MUNICIPALIDAD DE DESAMPARADOS,1746793672.1999998,772556398.5899999,231102475.08,42377088416.46
2008,MUNICIPALIDAD DE DOTA,76860932.79,20875200.839999996,196688410.65,42700679402.14
2008,MUNICIPALIDAD DE EL GUARCO,294714377.01000005,165452735.46999997,149231501.75,43559097299.54
2008,MUNICIPALIDAD DE ESCAZU,1787763865.4299994,774313587.27,1341116544.8400002,48702868639.39
2008,MUNICIPALIDAD DE ESPARZA,502591252.5300001,97240444.32999998,743324486.4700001,50447205526.22
2008,MUNICIPALIDAD DE FLORES,237544599.00999993,325058848.98,170985321.09,51338614278.41
2008,MUNICIPALIDAD DE GARABITO,835105078.9099996,1195149153.21,1148995458.6399999,55758657780.37
2008,MUNICIPALIDAD DE GOICOECHEA,1435580526.2899995,869038702.2900001,352158538.26000005,59368985850.69
2008,MUNICIPALIDAD DE GOLFITO,491575869.1800002,642348511.1199999,1729998657.2300003,62656882212.32
2008,MUNICIPALIDAD DE GRECIA,775089005.74,565684306.75,602895278.7,65260844875.229996
2008,MUNICIPALIDAD DE GUACIMO,236013484.0,135811827.48999998,254960612.47,66261962618.59
2008,MUNICIPALIDAD DE GUATUSO,64224810.5,154786329.62,28203734.0,66545729220.38
2008,MUNICIPALIDAD DE HEREDIA,1644429480.1400003,793254411.24,1945880869.75,72500339693.62
2008,MUNICIPALIDAD DE HOJANCHA,171609464.0,146706490.85999998,33893545.94,73247625212.03
2008,MUNICIPALIDAD DE JIMENEZ,92156862.0,165979390.09000003,194816123.96,73865950096.53
2008,MUNICIPALIDAD DE LA CRUZ GUANACASTE,248558217.37,222693786.04,450540273.0,75168434263.64
2008,MUNICIPALIDAD DE LA UNION,1087378215.229999,445534816.5100001,525124859.09000003,78112417809.04
2008,MUNICIPALIDAD DE LEON CORTES,15789761.310000002,1257848.69,423716.53,78131775340.29
2008,MUNICIPALIDAD DE LIBERIA,968691440.1200001,254196946.61999997,658073960.95,80866561752.39
2008,MUNICIPALIDAD DE LIMON,1311509491.2600002,682176750.25,189256858.01999998,83581144608.8
2008,MUNICIPALIDAD DE LOS CHILES,103251722.44999999,160036411.49000004,107514678.02,84100573265.6
2008,MUNICIPALIDAD DE MATINA,366563670.34000003,407218244.96000004,447223717.40999997,85693620244.59001
2008,MUNICIPALIDAD DE MONTES DE OCA,1543689723.5400004,315267235.49,400026130.49999994,88464426650.02002
2008,MUNICIPALIDAD DE MONTES DE ORO,196883452.74,111078844.77000001,282731276.33000004,89333101176.01003
2008,MUNICIPALIDAD DE MORA,309964948.05,173737525.06,108883353.64,90321837092.13002
2008,MUNICIPALIDAD DE MORAVIA,883810006.65,286417984.07000005,220462616.36,92111951479.12003
2008,MUNICIPALIDAD DE NANDAYURE,210775371.6,166937357.99000004,196792891.0,93001436040.30002
2008,MUNICIPALIDAD DE NARANJO,359760172.6499999,196371529.69,39953019.349999994,94019731764.37003
2008,MUNICIPALIDAD DE NICOYA,588534897.62,240289052.89,454751922.59000003,95592874208.66002
2008,MUNICIPALIDAD DE OREAMUNO,383105692.09000015,101267134.99,67256882.66000001,96341254701.07002
2008,MUNICIPALIDAD DE OROTINA,361034787.3399999,180200838.66,463706331.65999997,97499996098.37003
2008,MUNICIPALIDAD DE OSA,412804916.28,339340858.94,951003625.81,99730336507.44003
2008,MUNICIPALIDAD DE PALMARES,261905655.64999998,417575024.06,215320531.01999998,100750611818.52003
2008,MUNICIPALIDAD DE PARAISO,531199225.53000003,182091531.79000002,98883545.7,101922511986.46004
2008,MUNICIPALIDAD DE PARRITA,0.0,0.0,0.0,101922511986.46004
2008,MUNICIPALIDAD DE PEREZ ZELEDON,1278455613.849999,461594637.46000004,889329498.0699999,105495429585.93004
2008,MUNICIPALIDAD DE POAS,302090666.43,192635461.55,65394610.57,106304584014.24004
2008,MUNICIPALIDAD DE POCOCI,1060864762.0100002,482742930.86,491464133.32000005,109630457427.42004
2008,MUNICIPALIDAD DE PUNTARENAS,1759891106.8600004,387098504.03000003,181938448.25,113514561750.19005
2008,MUNICIPALIDAD DE PURISCAL,287180924.7499999,187938475.47,91582711.19999999,114340050441.32005
2008,MUNICIPALIDAD DE QUEPOS,503929898.46000016,333162622.57000005,664343857.6999999,116121893752.73006
2008,MUNICIPALIDAD DE SAN CARLOS,1432423569.6199996,714622636.7099998,2079188178.7099993,121556208526.02005
2008,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,294182837.04,99248765.24000001,191721601.32,122281886283.91005
2008,MUNICIPALIDAD DE SAN JOSE,15556433708.720005,3977813538.0900006,2404294596.8,150592761817.95004
2008,MUNICIPALIDAD DE SAN MATEO,126720471.73,65618607.519999996,83277557.11,150969777064.99005
2008,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,265887008.12000018,355347935.5,39772693.46,151824765592.48004
2008,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,351698050.54999995,318196080.06,152347474.0,152952048086.25003
2008,MUNICIPALIDAD DE SAN RAMON,894301114.3099998,262486964.54,940337954.7199999,156099028859.30002
2008,MUNICIPALIDAD DE SANTA ANA,1186206236.92,650825006.25,1080742975.8199997,160009228259.38
2008,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,268821609.36,470501669.12,10741488.8,160960816926.37
2008,MUNICIPALIDAD DE SANTA CRUZ,1131330263.6300006,853200602.98,1064438956.4000002,165098483732.66
2008,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,618254132.3599997,257051226.45999998,446234379.36,166901881221.23
2008,MUNICIPALIDAD DE SARAPIQUI,333608129.94,330793629.96000004,1009520697.5000001,169246016301.56
2008,MUNICIPALIDAD DE SARCHI,210759848.03999996,73060315.08,134043204.52,169839425762.58
2008,MUNICIPALIDAD DE SIQUIRRES,514093025.0,301861972.21000004,691206789.3,171864763346.97
2008,MUNICIPALIDAD DE TALAMANCA,315159530.6000001,191056799.51,628630946.44,173435542227.74
2008,MUNICIPALIDAD DE TARRAZU,140993378.75000006,79845399.27000001,219040482.44999996,174044407678.3
2008,MUNICIPALIDAD DE TIBAS,284200936.92999995,57191916.12,3476034.5300000003,174411826251.94
2008,MUNICIPALIDAD DE TILARAN,328243146.26,116132464.47,394368891.2,175536913421.64
2008,MUNICIPALIDAD DE TURRIALBA,908994902.1599997,131729296.20999998,323983878.74,177757349470.16
2008,MUNICIPALIDAD DE TURRUBARES,66637004.22999999,19751498.770000003,58190836.849999994,177917434341.48
2008,MUNICIPALIDAD DE UPALA,278148641.57000005,49754254.36999999,554648545.3499999,179176630864.59
2008,MUNICIPALIDAD DE VASQUEZ DE CORONADO,808296507.15,231497024.40000004,151958929.32,180789635855.34
2008,MUNICIPALIDAD DE ZARCERO,149147072.75,57793809.010000005,130477568.7,181355658481.75
2009,MUNICIPALIDAD DE ABANGARES,288481328.1700001,335019497.76,239835743.66,1136697613.5400002
2009,MUNICIPALIDAD DE ACOSTA,147820982.65999997,32786389.41,52515075.25,1613482991.8300002
2009,MUNICIPALIDAD DE ALAJUELA,3837538836.9299994,2960144833.9300003,2398095839.1,13442017368.43
2009,MUNICIPALIDAD DE ALAJUELITA,444521148.0500002,197790405.07,505822665.65,14749247842.880001
2009,MUNICIPALIDAD DE ALVARADO DE PACAYAS,137006029.54999998,23875824.83,81589111.52000001,15154658460.340002
2009,MUNICIPALIDAD DE ASERRI,585132335.6099998,162058046.99,92084748.85,16343341938.350002
2009,MUNICIPALIDAD DE ATENAS,287511122.18999994,82020717.30000001,108347844.85,17027726615.750002
2009,MUNICIPALIDAD DE BAGACES,441859146.5399997,197483240.97,210255004.45000002,18155834003.63
2009,MUNICIPALIDAD DE BARVA,453473273.27999985,322205385.40999997,217971465.22000006,19446382278.170002
2009,MUNICIPALIDAD DE BELEN,1216860985.5399995,1184351998.31,1260205734.4300003,24184505236.93
2009,MUNICIPALIDAD DE BUENOS AIRES,360879840.5600001,153414906.66,849702021.85,25916014622.170002
2009,MUNICIPALIDAD DE CARRILLO GUANACASTE,1002947160.2100003,544490844.79,1314108468.89,29431989651.570004
2009,MUNICIPALIDAD DE CARTAGO,3623542430.0700026,1265582787.85,2279667101.87,38457482186.490005
2009,MUNICIPALIDAD DE CAÑAS,515329659.2000003,259602674.28,542863248.9599999,40300634127.72001
2009,MUNICIPALIDAD DE CORREDORES,405280871.23000026,136573715.31,419558935.21,41575373337.52001
2009,MUNICIPALIDAD DE COTO BRUS,162308183.21,67350974.28,117464825.0,42061959077.92001
2009,MUNICIPALIDAD DE CURRIDABAT,1702902656.5600004,509181129.1200001,71975548.41,45067504020.65002
2009,MUNICIPALIDAD DE DESAMPARADOS,2079834795.7199998,805934169.8,612107067.03,49965941025.45001
2009,MUNICIPALIDAD DE DOTA,60002070.239999995,44322230.05,150398044.85,50252339138.34001
2009,MUNICIPALIDAD DE EL GUARCO,283226109.68000007,142576044.6,293366163.39,51212762428.16001
2009,MUNICIPALIDAD DE ESCAZU,2512386364.7099996,948462975.47,1473040799.0699997,57830971540.62001
2009,MUNICIPALIDAD DE ESPARZA,614938112.3200003,174329964.20000002,313509888.99,59248500012.10001
2009,MUNICIPALIDAD DE FLORES,300831819.35,267062522.18,390369440.4199999,60446045420.640015
2009,MUNICIPALIDAD DE GARABITO,1042761638.6899996,533437468.0300001,192583249.47,63032650150.49001
2009,MUNICIPALIDAD DE GOICOECHEA,1636041903.34,1008219324.43,380913252.92999995,67011742793.530014
2009,MUNICIPALIDAD DE GOLFITO,653271209.8300002,495041957.25,1071591211.33,69591794415.83002
2009,MUNICIPALIDAD DE GRECIA,935591480.24,633286847.8199999,305798966.15999997,72149161649.54002
2009,MUNICIPALIDAD DE GUACIMO,312083214.51,172238823.43,71301352.17999999,73091753192.86003
2009,MUNICIPALIDAD DE GUATUSO,81779581.23,68058661.28,128268962.0,73460095167.08003
2009,MUNICIPALIDAD DE HEREDIA,2043148484.4100008,1259282857.54,2354800327.39,80654194118.68004
2009,MUNICIPALIDAD DE HOJANCHA,194958250.5,97389476.52,59731623.15,81239195883.75005
2009,MUNICIPALIDAD DE JIMENEZ,129348158.0,113921627.74000001,17402922.57,81718795949.06004
2009,MUNICIPALIDAD DE LA CRUZ GUANACASTE,378079747.6500001,209510838.13,352110149.0,82965111231.80005
2009,MUNICIPALIDAD DE LA UNION,1424597515.2700007,499525868.8499999,784756468.0599998,86743486766.85005
2009,MUNICIPALIDAD DE LEON CORTES,37143550.010000005,6538771.860000001,3179741.8,86805810025.06006
2009,MUNICIPALIDAD DE LIBERIA,1189664389.0800006,314615292.63,757281895.33,89799756645.24007
2009,MUNICIPALIDAD DE LIMON,1704057048.660001,666985159.2099999,70760707.2,92726783978.05006
2009,MUNICIPALIDAD DE LOS CHILES,132251676.86000001,156694384.97,288879643.03,93483640909.01007
2009,MUNICIPALIDAD DE MATINA,464865039.1899998,427523087.62,718635075.1,95537167852.30006
2009,MUNICIPALIDAD DE MONTES DE OCA,1892017021.7199998,328458636.85,622684464.54,98968457887.34006
2009,MUNICIPALIDAD DE MONTES DE ORO,237739476.50000003,105300652.84,130380661.06,99743372632.89006
2009,MUNICIPALIDAD DE MORA,386662184.4000003,165935780.76,318222817.68,101161624950.57007
2009,MUNICIPALIDAD DE MORAVIA,1135770317.8100002,287892849.85,544302469.75,103573070774.29007
2009,MUNICIPALIDAD DE NANDAYURE,270647659.2699999,230148814.09000003,218087957.76999998,104756493754.88007
2009,MUNICIPALIDAD DE NARANJO,364717225.88000005,176960088.13,68864593.66000001,105607905952.07007
2009,MUNICIPALIDAD DE NICOYA,713799385.5000001,333989433.33000004,814591271.59,107904165539.52007
2009,MUNICIPALIDAD DE OREAMUNO,475901374.70000005,154207406.90000004,177211621.07,109022186763.88007
2009,MUNICIPALIDAD DE OROTINA,452585101.0100001,183559199.44,200486287.55,110103454471.38007
2009,MUNICIPALIDAD DE OSA,594222225.27,690154634.53,949803402.2800001,113104561710.40007
2009,MUNICIPALIDAD DE PALMARES,357594127.99,367174420.47,243840822.54,114296860790.44006
2009,MUNICIPALIDAD DE PARAISO,651282886.2600003,266569834.37000003,389421638.34999996,116024015011.94006
2009,MUNICIPALIDAD DE PARRITA,438314078.29000014,280424363.85,13594069.82,117192279560.80006
2009,MUNICIPALIDAD DE PEREZ ZELEDON,1636002645.4700007,537266992.43,702858514.84,121198528915.59006
2009,MUNICIPALIDAD DE POAS,362010791.91,198606341.66000003,283225715.38,122321476946.41006
2009,MUNICIPALIDAD DE POCOCI,1319016662.4600003,397381763.4799999,431360735.3799999,125779360939.77007
2009,MUNICIPALIDAD DE PUNTARENAS,2024171274.0100002,638389766.4500002,676023752.4100001,130353732291.90007
2009,MUNICIPALIDAD DE PURISCAL,362819874.4699999,92426147.71,86438333.78999999,131146342882.19006
2009,MUNICIPALIDAD DE QUEPOS,742140321.0999997,405637529.29,661989619.3199998,133321238155.28006
2009,MUNICIPALIDAD DE SAN CARLOS,1861118367.9299998,681692290.15,1573454929.5800004,138772640723.29007
2009,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,374749625.33000004,108360931.44,210202488.81,139612993798.13007
2009,MUNICIPALIDAD DE SAN JOSE,18556741522.39001,4890149747.460002,3614821832.7800007,174763569703.67007
2009,MUNICIPALIDAD DE SAN MATEO,143582728.47000003,37744448.35,152786029.76000002,175223622388.94006
2009,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,331256982.28000003,511024116.43999994,75426284.62,176346041498.52005
2009,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,435782087.6,355879067.89,123291635.53999999,177582852250.65005
2009,MUNICIPALIDAD DE SAN RAMON,1107539045.71,222802574.25,90775664.92,179960579673.05005
2009,MUNICIPALIDAD DE SANTA ANA,1564968564.6000009,695105429.27,1812016206.18,185336364795.49005
2009,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,309525383.47,376399161.28999996,60507944.33,186283681498.96005
2009,MUNICIPALIDAD DE SANTA CRUZ,1705263086.249998,830814950.2299998,1198558279.09,190865712664.08005
2009,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,753347025.86,309452820.51,286725943.32,192770698230.19003
2009,MUNICIPALIDAD DE SARAPIQUI,435215379.1899999,368070707.29,931743540.7900001,195007215188.70004
2009,MUNICIPALIDAD DE SARCHI,275848232.89,107569837.03,251064622.05,195894396364.43005
2009,MUNICIPALIDAD DE SIQUIRRES,570423492.86,340217810.59000003,743799957.4300001,198091805351.28006
2009,MUNICIPALIDAD DE TALAMANCA,318326548.65999997,156879708.92000002,193324417.46,199054638692.15005
2009,MUNICIPALIDAD DE TARRAZU,205815446.07000005,88384495.27000001,303634226.61,199784174742.05005
2009,MUNICIPALIDAD DE TIBAS,1291696897.1999993,504141529.40999997,753680678.69,202890224215.43005
2009,MUNICIPALIDAD DE TILARAN,432203151.1700001,120949477.08000001,66798966.05,203899638886.76004
2009,MUNICIPALIDAD DE TURRIALBA,919030932.8299998,107485315.5,173502760.23,205778156894.59003
2009,MUNICIPALIDAD DE TURRUBARES,77635968.42999998,19792195.970000003,11112944.78,205920571613.08002
2009,MUNICIPALIDAD DE UPALA,393834636.25,141830465.82,1049393082.7400001,207877148373.09003
2009,MUNICIPALIDAD DE VASQUEZ DE CORONADO,926137871.5699998,249960813.02999997,265591710.25,209796367682.41003
2009,MUNICIPALIDAD DE ZARCERO,208453918.67000002,54188261.44,251812387.23,210501073660.72003
